SECT,CLASS,COU,YEA,STRI
ASMOT,Regulatory transparency,MEX,2024,0.044648975133895874
ASMOT,STRI,MEX,2024,0.2661314010620117
ASSOU,Restrictions on foreign entry,MEX,2024,0.05055500566959381
ASSOU,Restrictions to movement of people,MEX,2024,0.04560940898954868
ASSOU,Other discriminatory measures,MEX,2024,0.07033739984035492
ASSOU,Barriers to competition,MEX,2024,0.006594131235033274
ASSOU,Regulatory transparency,MEX,2024,0.03604791685938835
ASSOU,STRI,MEX,2024,0.20914387702941895
FSBNK,Restrictions on foreign entry,MEX,2024,0.22680412977933884
FSBNK,Restrictions to movement of people,MEX,2024,0.030927835032343864
FSBNK,Other discriminatory measures,MEX,2024,0.019243985414505005
FSBNK,Barriers to competition,MEX,2024,0.04810996353626251
FSBNK,Regulatory transparency,MEX,2024,0.03298969008028507
FSBNK,STRI,MEX,2024,0.3580756187438965
FSINS,Restrictions on foreign entry,MEX,2024,0.18246887251734734
FSINS,Restrictions to movement of people,MEX,2024,0.016180251259356737
FSINS,Other discriminatory measures,MEX,2024,0.014491657493636012
FSINS,Barriers to competition,MEX,2024,0.016331467777490616
FSINS,Regulatory transparency,MEX,2024,0.015121730044484138
FSINS,STRI,MEX,2024,0.24459397792816162
TRAIR,Restrictions on foreign entry,MEX,2024,0.18569116946309805
TRAIR,Restrictions to movement of people,MEX,2024,0.02546621672809124
TRAIR,Other discriminatory measures,MEX,2024,0.03361010318621993
TRAIR,Barriers to competition,MEX,2024,0.12733108922839165
TRAIR,Regulatory transparency,MEX,2024,0.018993554636836052
TRAIR,STRI,MEX,2024,0.39109212160110474
TRMAR,Restrictions on foreign entry,MEX,2024,0.10734094586223364
TRMAR,Restrictions to movement of people,MEX,2024,0.07830342091619968
TRMAR,Other discriminatory measures,MEX,2024,0.047308322973549366
TRMAR,Barriers to competition,MEX,2024,0.03001631237566471
TRMAR,Regulatory transparency,MEX,2024,0.010766720864921808
TRMAR,STRI,MEX,2024,0.27373573184013367
TRROF,Restrictions on foreign entry,MEX,2024,0.2881180476397276
TRROF,Restrictions to movement of people,MEX,2024,0.059409781359136105
TRROF,Other discriminatory measures,MEX,2024,0.04983173683285713
TRROF,Barriers to competition,MEX,2024,0.019156096503138542
TRROF,Regulatory transparency,MEX,2024,0.06109241396188736
TRROF,STRI,MEX,2024,0.4776080548763275
TRRAI,Restrictions on foreign entry,MEX,2024,0.18445663712918758
TRRAI,Restrictions to movement of people,MEX,2024,0.04063205234706402
TRRAI,Other discriminatory measures,MEX,2024,0.024508222937583923
TRRAI,Barriers to competition,MEX,2024,0.027732988819479942
TRRAI,Regulatory transparency,MEX,2024,0.014511447865515947
TRRAI,STRI,MEX,2024,0.2918413281440735
CR,Restrictions on foreign entry,MEX,2024,0.2127868472598493
CR,Restrictions to movement of people,MEX,2024,0.0352129495004192
CR,Other discriminatory measures,MEX,2024,0.050004909513518214
CR,Barriers to competition,MEX,2024,0.09932781336829066
CR,Regulatory transparency,MEX,2024,0.03678430034779012
CR,STRI,MEX,2024,0.43411681056022644
LSCAR,Restrictions on foreign entry,MEX,2024,0.08867494761943817
LSCAR,Restrictions to movement of people,MEX,2024,0.05700531881302595
LSCAR,Other discriminatory measures,MEX,2024,0.04763111099600792
LSCAR,Barriers to competition,MEX,2024,0.029642766108736396
LSCAR,Regulatory transparency,MEX,2024,0.06333924364298582
LSCAR,STRI,MEX,2024,0.2862933874130249
LSSTG,Restrictions on foreign entry,MEX,2024,0.06996586918830872
LSSTG,Restrictions to movement of people,MEX,2024,0.040955631993710995
LSSTG,Other discriminatory measures,MEX,2024,0.028532423079013824
LSSTG,Barriers to competition,MEX,2024,0.017713310196995735
LSSTG,Regulatory transparency,MEX,2024,0.11313993483781815
LSSTG,STRI,MEX,2024,0.27030715346336365
LSFGT,Restrictions on foreign entry,MEX,2024,0.07272727321833372
LSFGT,Restrictions to movement of people,MEX,2024,0.060606058686971664
LSFGT,Other discriminatory measures,MEX,2024,0.014545454643666744
LSFGT,Barriers to competition,MEX,2024,0.0
LSFGT,Regulatory transparency,MEX,2024,0.13333333656191826
LSFGT,STRI,MEX,2024,0.28121212124824524
LSCUS,Restrictions on foreign entry,MEX,2024,0.5339943338185549
LSCUS,Restrictions to movement of people,MEX,2024,0.06373937940225005
LSCUS,Other discriminatory measures,MEX,2024,0.07011331245303154
LSCUS,Barriers to competition,MEX,2024,0.048866855911910534
LSCUS,Regulatory transparency,MEX,2024,0.283286115154624
LSCUS,STRI,MEX,2024,0.9999999403953552
CS,Restrictions on foreign entry,MYS,2024,0.1079410370439291
CS,Restrictions to movement of people,MYS,2024,0.05841955542564392
CS,Other discriminatory measures,MYS,2024,0.03604842536151409
CS,Barriers to competition,MYS,2024,0.0
CS,Regulatory transparency,MYS,2024,0.0
CS,STRI,MYS,2024,0.20240901410579681
CO,Restrictions on foreign entry,MYS,2024,0.05900905467569828
CO,Restrictions to movement of people,MYS,2024,0.0989927751943469
CO,Other discriminatory measures,MYS,2024,0.0553057249635458
CO,Barriers to competition,MYS,2024,0.01819106750190258
CO,Regulatory transparency,MYS,2024,0.016787057742476463
CO,STRI,MYS,2024,0.2482856661081314
PSLEG,Restrictions on foreign entry,MYS,2024,0.4620864260941744
PSLEG,Restrictions to movement of people,MYS,2024,0.11247539520263672
PSLEG,Other discriminatory measures,MYS,2024,0.02436966821551323
PSLEG,Barriers to competition,MYS,2024,0.020620489958673716
PSLEG,Regulatory transparency,MYS,2024,0.019964382983744144
PSLEG,STRI,MYS,2024,0.6395163536071777
PSACC,Restrictions on foreign entry,MYS,2024,0.13578564953058958
PSACC,Restrictions to movement of people,MYS,2024,0.1108083575963974
PSACC,Other discriminatory measures,MYS,2024,0.034059944562613964
PSACC,Barriers to competition,MYS,2024,0.004541325848549604
PSACC,Regulatory transparency,MYS,2024,0.029518618248403072
PSACC,STRI,MYS,2024,0.31471389532089233
PSARC,Restrictions on foreign entry,MYS,2024,0.09355509001761675
PSARC,Restrictions to movement of people,MYS,2024,0.0665280669927597
PSARC,Other discriminatory measures,MYS,2024,0.04227304179221392
PSARC,Barriers to competition,MYS,2024,0.03326403256505728
PSARC,Regulatory transparency,MYS,2024,0.07623007893562317
PSARC,STRI,MYS,2024,0.31185030937194824
PSENG,Restrictions on foreign entry,MYS,2024,0.1075293067842722
PSENG,Restrictions to movement of people,MYS,2024,0.09828674048185349
PSENG,Other discriminatory measures,MYS,2024,0.025360685773193836
PSENG,Barriers to competition,MYS,2024,0.015779981389641762
PSENG,Regulatory transparency,MYS,2024,0.031559962779283524
PSENG,STRI,MYS,2024,0.2785166800022125
TC,Restrictions on foreign entry,MYS,2024,0.16321235708892345
TC,Restrictions to movement of people,MYS,2024,0.02250188495963812
TC,Other discriminatory measures,MYS,2024,0.028101822827011347
TC,Barriers to competition,MYS,2024,0.07643228769302368
TC,Regulatory transparency,MYS,2024,0.0
TC,STRI,MYS,2024,0.2902483344078064
DS,Restrictions on foreign entry,MYS,2024,0.20194286108016968
DS,Restrictions to movement of people,MYS,2024,0.024165546521544456
DS,Other discriminatory measures,MYS,2024,0.018250902649015188
DS,Barriers to competition,MYS,2024,0.06755632627755404
DS,Regulatory transparency,MYS,2024,0.03131593018770218
DS,STRI,MYS,2024,0.34323155879974365
ASBRD,Restrictions on foreign entry,MYS,2024,0.28236502781510353
ASBRD,Restrictions to movement of people,MYS,2024,0.011979121714830399
ASBRD,Other discriminatory measures,MYS,2024,0.019851116463541985
ASBRD,Barriers to competition,MYS,2024,0.01848207414150238
ASBRD,Regulatory transparency,MYS,2024,0.01967998594045639
ASBRD,STRI,MYS,2024,0.3523573577404022
ASMOT,Restrictions on foreign entry,MYS,2024,0.11123078316450119
ASMOT,Restrictions to movement of people,MYS,2024,0.022324487566947937
ASMOT,Other discriminatory measures,MYS,2024,0.05287379026412964
ASMOT,Barriers to competition,MYS,2024,0.0
ASMOT,Regulatory transparency,MYS,2024,0.022324487566947937
ASMOT,STRI,MYS,2024,0.2087535411119461
ASSOU,Restrictions on foreign entry,MYS,2024,0.06319375708699226
ASSOU,Restrictions to movement of people,MYS,2024,0.03648752719163895
ASSOU,Other discriminatory measures,MYS,2024,0.07033739984035492
ASSOU,Barriers to competition,MYS,2024,0.0
ASSOU,Regulatory transparency,MYS,2024,0.018023958429694176
ASSOU,STRI,MYS,2024,0.18804262578487396
FSBNK,Restrictions on foreign entry,MYS,2024,0.12096220254898071
FSBNK,Restrictions to movement of people,MYS,2024,0.02474226802587509
FSBNK,Other discriminatory measures,MYS,2024,0.019243985414505005
FSBNK,Barriers to competition,MYS,2024,0.019243985414505005
FSBNK,Regulatory transparency,MYS,2024,0.016494845040142536
FSBNK,STRI,MYS,2024,0.20068728923797607
FSINS,Restrictions on foreign entry,MYS,2024,0.17334542889147997
FSINS,Restrictions to movement of people,MYS,2024,0.016180251259356737
FSINS,Other discriminatory measures,MYS,2024,0.017389988992363214
FSINS,Barriers to competition,MYS,2024,0.021775290369987488
FSINS,Regulatory transparency,MYS,2024,0.015121730044484138
FSINS,STRI,MYS,2024,0.2438126802444458
TRAIR,Restrictions on foreign entry,MYS,2024,0.25253999046981335
TRAIR,Restrictions to movement of people,MYS,2024,0.016977477818727493
TRAIR,Other discriminatory measures,MYS,2024,0.028808659873902798
TRAIR,Barriers to competition,MYS,2024,0.16977478563785553
TRAIR,Regulatory transparency,MYS,2024,0.014245165977627039
TRAIR,STRI,MYS,2024,0.4823460578918457
TRMAR,Restrictions on foreign entry,MYS,2024,0.15334420837461948
TRMAR,Restrictions to movement of people,MYS,2024,0.06525285076349974
TRMAR,Other discriminatory measures,MYS,2024,0.03784665837883949
TRMAR,Barriers to competition,MYS,2024,0.03752039046958089
TRMAR,Regulatory transparency,MYS,2024,0.014355627819895744
TRMAR,STRI,MYS,2024,0.30831974744796753
TRROF,Restrictions on foreign entry,MYS,2024,0.1371990703046322
TRROF,Restrictions to movement of people,MYS,2024,0.026404347270727158
TRROF,Other discriminatory measures,MYS,2024,0.039865389466285706
TRROF,Barriers to competition,MYS,2024,0.019156096503138542
TRROF,Regulatory transparency,MYS,2024,0.06109241396188736
TRROF,STRI,MYS,2024,0.2837173342704773
TRRAI,Restrictions on foreign entry,MYS,2024,0.13415028154850006
TRRAI,Restrictions to movement of people,MYS,2024,0.03386004362255335
TRRAI,Other discriminatory measures,MYS,2024,0.018381167203187943
TRRAI,Barriers to competition,MYS,2024,0.11093195527791977
TRRAI,Regulatory transparency,MYS,2024,0.014511447865515947
TRRAI,STRI,MYS,2024,0.3118348717689514
CR,Restrictions on foreign entry,MYS,2024,0.11785117909312248
CR,Restrictions to movement of people,MYS,2024,0.019838280975818634
CR,Other discriminatory measures,MYS,2024,0.03191802743822336
CR,Barriers to competition,MYS,2024,0.06301764491945505
CR,Regulatory transparency,MYS,2024,0.014584084041416645
CR,STRI,MYS,2024,0.24720923602581024
LSCAR,Restrictions on foreign entry,MYS,2024,0.08867494761943817
LSCAR,Restrictions to movement of people,MYS,2024,0.04560425505042076
LSCAR,Other discriminatory measures,MYS,2024,0.03572333324700594
LSCAR,Barriers to competition,MYS,2024,0.03623004746623337
LSCAR,Regulatory transparency,MYS,2024,0.03166962182149291
LSCAR,STRI,MYS,2024,0.2379021942615509
LSSTG,Restrictions on foreign entry,MYS,2024,0.06996586918830872
LSSTG,Restrictions to movement of people,MYS,2024,0.032764505594968796
LSSTG,Other discriminatory measures,MYS,2024,0.02139931730926037
LSSTG,Barriers to competition,MYS,2024,0.03542662039399147
LSSTG,Regulatory transparency,MYS,2024,0.05656996741890907
LSSTG,STRI,MYS,2024,0.21612627804279327
LSFGT,Restrictions on foreign entry,MYS,2024,0.10181818250566721
LSFGT,Restrictions to movement of people,MYS,2024,0.04848484694957733
LSFGT,Other discriminatory measures,MYS,2024,0.010909090982750058
LSFGT,Barriers to competition,MYS,2024,0.009696969762444496
LSFGT,Regulatory transparency,MYS,2024,0.06666666828095913
LSFGT,STRI,MYS,2024,0.23757576942443848
LSCUS,Restrictions on foreign entry,MYS,2024,0.12889518402516842
LSCUS,Restrictions to movement of people,MYS,2024,0.016997167840600014
LSCUS,Other discriminatory measures,MYS,2024,0.023371104151010513
LSCUS,Barriers to competition,MYS,2024,0.010859301313757896
LSCUS,Regulatory transparency,MYS,2024,0.0566572230309248
LSCUS,STRI,MYS,2024,0.23677997291088104
CS,Restrictions on foreign entry,NLD,2024,0.015420148149132729
CS,Restrictions to movement of people,NLD,2024,0.05841955542564392
CS,Other discriminatory measures,NLD,2024,0.024032283574342728
CS,Barriers to competition,NLD,2024,0.0
CS,Regulatory transparency,NLD,2024,0.029407208785414696
CS,STRI,NLD,2024,0.12727919220924377
CO,Restrictions on foreign entry,NLD,2024,0.0
CO,Restrictions to movement of people,NLD,2024,0.056567300111055374
CO,Other discriminatory measures,NLD,2024,0.018435241654515266
CO,Barriers to competition,NLD,2024,0.0
CO,Regulatory transparency,NLD,2024,0.03357411548495293
CO,STRI,NLD,2024,0.10857665538787842
PSLEG,Restrictions on foreign entry,NLD,2024,0.06795388646423817
PSLEG,Restrictions to movement of people,NLD,2024,0.05623769760131836
PSLEG,Other discriminatory measures,NLD,2024,0.018277251161634922
PSLEG,Barriers to competition,NLD,2024,0.0
PSLEG,Regulatory transparency,NLD,2024,0.019964382983744144
PSLEG,STRI,NLD,2024,0.1624332219362259
PSACC,Restrictions on foreign entry,NLD,2024,0.03133514989167452
PSACC,Restrictions to movement of people,NLD,2024,0.06463820859789848
PSACC,Other discriminatory measures,NLD,2024,0.02270662970840931
PSACC,Barriers to competition,NLD,2024,0.0
PSACC,Regulatory transparency,NLD,2024,0.03935815766453743
PSACC,STRI,NLD,2024,0.15803813934326172
PSARC,Restrictions on foreign entry,NLD,2024,0.0
PSARC,Restrictions to movement of people,NLD,2024,0.03326403349637985
PSARC,Other discriminatory measures,NLD,2024,0.028182027861475945
PSARC,Barriers to competition,NLD,2024,0.0
PSARC,Regulatory transparency,NLD,2024,0.05082005262374878
PSARC,STRI,NLD,2024,0.11226611584424973
PSENG,Restrictions on foreign entry,NLD,2024,0.011947700753808022
PSENG,Restrictions to movement of people,NLD,2024,0.04914337024092674
PSENG,Other discriminatory measures,NLD,2024,0.01690712384879589
PSENG,Barriers to competition,NLD,2024,0.0
PSENG,Regulatory transparency,NLD,2024,0.031559962779283524
PSENG,STRI,NLD,2024,0.10955816507339478
TC,Restrictions on foreign entry,NLD,2024,0.019201453775167465
TC,Restrictions to movement of people,NLD,2024,0.018001507967710495
TC,Other discriminatory measures,NLD,2024,0.033722187392413616
TC,Barriers to competition,NLD,2024,0.07643228769302368
TC,Regulatory transparency,NLD,2024,0.029972942546010017
TC,STRI,NLD,2024,0.1773303747177124
DS,Restrictions on foreign entry,NLD,2024,0.037864286452531815
DS,Restrictions to movement of people,NLD,2024,0.024165546521544456
DS,Other discriminatory measures,NLD,2024,0.012167268432676792
DS,Barriers to competition,NLD,2024,0.03860361501574516
DS,Regulatory transparency,NLD,2024,0.01565796509385109
DS,STRI,NLD,2024,0.1284586787223816
ASBRD,Restrictions on foreign entry,NLD,2024,0.03764867037534714
ASBRD,Restrictions to movement of people,NLD,2024,0.011979121714830399
ASBRD,Other discriminatory measures,NLD,2024,0.009925558231770992
ASBRD,Barriers to competition,NLD,2024,0.012321382761001587
ASBRD,Regulatory transparency,NLD,2024,0.049199964851140976
ASBRD,STRI,NLD,2024,0.12107470631599426
ASMOT,Restrictions on foreign entry,NLD,2024,0.013903847895562649
ASMOT,Restrictions to movement of people,NLD,2024,0.022324487566947937
ASMOT,Other discriminatory measures,NLD,2024,0.02643689513206482
ASMOT,Barriers to competition,NLD,2024,0.005091549828648567
ASMOT,Regulatory transparency,NLD,2024,0.033486731350421906
ASMOT,STRI,NLD,2024,0.1012435108423233
ASSOU,Restrictions on foreign entry,NLD,2024,0.0
ASSOU,Restrictions to movement of people,NLD,2024,0.03648752719163895
ASSOU,Other discriminatory measures,NLD,2024,0.03516869992017746
ASSOU,Barriers to competition,NLD,2024,0.0
ASSOU,Regulatory transparency,NLD,2024,0.027035937644541264
ASSOU,STRI,NLD,2024,0.0986921638250351
FSBNK,Restrictions on foreign entry,NLD,2024,0.07560137659311295
FSBNK,Restrictions to movement of people,NLD,2024,0.02474226802587509
FSBNK,Other discriminatory measures,NLD,2024,0.009621992707252502
FSBNK,Barriers to competition,NLD,2024,0.019243985414505005
FSBNK,Regulatory transparency,NLD,2024,0.010996563360095024
FSBNK,STRI,NLD,2024,0.14020618796348572
FSINS,Restrictions on foreign entry,NLD,2024,0.0273703308776021
FSINS,Restrictions to movement of people,NLD,2024,0.010786834172904491
FSINS,Other discriminatory measures,NLD,2024,0.005796662997454405
FSINS,Barriers to competition,NLD,2024,0.016331467777490616
FSINS,Regulatory transparency,NLD,2024,0.010081153362989426
FSINS,STRI,NLD,2024,0.07036644965410233
TRAIR,Restrictions on foreign entry,NLD,2024,0.22282940335571766
TRAIR,Restrictions to movement of people,NLD,2024,0.016977477818727493
TRAIR,Other discriminatory measures,NLD,2024,0.014404329936951399
